node_id	pr_value
663930	0.0007896928988778791
482708	0.00043139111436612214
1034017	0.00024186065810549465
663559	0.0002180297488618826
357530	0.00021199266415813028
1120567	0.00020560631623180696
663605	0.00020079750779381625
663682	0.00016675768388194626
1108860	0.00015653947458757508
664788	0.00015580345150090785
