node_id	pr_value
663930	0.0007879383403685099
482708	0.00042994073434002463
1034017	0.0002503539320746186
663559	0.0002227437833184614
357530	0.00020843453976125803
1120567	0.0002049238150259209
663605	0.00019868891554095043
663682	0.00016721372187536058
1108860	0.00016107906899687273
664788	0.00016009163616945445
